id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,clean_text,topic_id,topic_label
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-05T00:00:00.000Z,2017-05-21T02:03:14Z,"2017-04-30T00:15:00.000Z,2017-06-07T08:18:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1082,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1115",This tablet was purchased for a 10 year old but anyone could benefit from it. Very easy to use. Processing speed is good for a bargain tablet. Battery lasts a long time. Overall a great starter tablet.,Great starter tablet,,,cleanfreak,this tablet was purchased for a 10 year old but anyone could benefit from it very easy to use processing speed is good for a bargain tablet battery lasts a long time overall a great starter tablet,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-05T00:00:00.000Z,2017-05-21T02:03:37Z,"2017-04-30T00:15:00.000Z,2017-06-07T08:19:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1088,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1121",I bought 3 for our 3 oldest Grandkids ages 7 to 10 and they loved them! Very easy for them to set up themselves and get started using them with very little help from thier parents. Great product for the price.,Great for kids!,,,Grandma,i bought 3 for our 3 oldest grandkids ages 7 to 10 and they loved them very easy for them to set up themselves and get started using them with very little help from thier parents great product for the price,4,Scent/Fragrance
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-04T00:00:00.000Z,2017-05-21T02:03:46Z,"2017-04-30T00:15:00.000Z,2017-06-07T08:19:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1095,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1128","The Amazon Fire tablet is a great starter or companion tablet for watching videos, reading, internet browsing, and the like. If you have Amazon Prime, then you better get this!",Can't beat that PRICE,,,TGBert,the amazon fire tablet is a great starter or companion tablet for watching videos reading internet browsing and the like if you have amazon prime then you better get this,0,Hydration/Moisture
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-04T00:00:00.000Z,2017-05-21T02:03:51Z,"2017-04-30T00:15:00.000Z,2017-06-07T08:19:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1090,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1123",The kindle is light and easy to use. Was able to get up and running within 10 minutes. Easy to charge. Programs are easy to view for older eyes. Perfect starter technology for the no tech generation.,No tech dad gets techy,,,CountryDee,the kindle is light and easy to use was able to get up and running within 10 minutes easy to charge programs are easy to view for older eyes perfect starter technology for the no tech generation,0,Hydration/Moisture
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-27T00:00:00.000Z,2017-05-21T02:27:59Z,"2017-04-30T00:17:00.000Z,2017-06-07T08:13:00.000Z",,True,,2.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=910,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=944","I bought this as a starter tablet for my 8 year old daughter. We first bought one just for kids, but the parental controls didn't work right. So I just set up a password on the Kindle for anytime it's in use. With moderate supervision, it worked out great. She uses it mainly for reading, watching Netflix, and playing games.",Good starter tablet,,,sporsie,i bought this as a starter tablet for my 8 year old daughter we first bought one just for kids but the parental controls didn t work right so i just set up a password on the kindle for anytime it s in use with moderate supervision it worked out great she uses it mainly for reading watching netflix and playing games,5,Packaging/Delivery
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-24T00:00:00.000Z,2017-05-21T02:28:18Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=914,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=947",It was a gift for my girlfriend. It is her first tablet. It was easy to get started and she uses it a lot.,Easy to use,,,Mike,it was a gift for my girlfriend it is her first tablet it was easy to get started and she uses it a lot,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-22T00:00:00.000Z,2017-05-21T02:29:11Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=926,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=959",Great starter tablet. Not all apps are available. Good for reading.,Perfect starter tablet,,,Gjtv,great starter tablet not all apps are available good for reading,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-22T00:00:00.000Z,2017-05-21T02:29:28Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=931,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=964",its a good starter device for the kids but it has limitations for what you can download because its not an apple device.,good device for the price,,,chris,its a good starter device for the kids but it has limitations for what you can download because its not an apple device,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-21T00:00:00.000Z,2017-05-21T02:29:43Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=934,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=967","i can't ask for this tablet to more than what its supposed, good starter for kids before they get an iPad :)",Nice tablet for the price,,,Vladimir6,i can t ask for this tablet to more than what its supposed good starter for kids before they get an ipad,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-15T00:00:00.000Z,2017-05-21T02:31:17Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=958,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=991","We purchased this tablet for my 9 year old daughter as a extra Christmas present. She loved it from the start, great starter tablet for reading and games. No lag on gaming, just enough space and perfect for using around the house. Highly recommended for first time tablet or starter. Especially for the price.",Perfect first tablet.,,,Parepp77,we purchased this tablet for my 9 year old daughter as a extra christmas present she loved it from the start great starter tablet for reading and games no lag on gaming just enough space and perfect for using around the house highly recommended for first time tablet or starter especially for the price,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-12T00:00:00.000Z,2017-05-21T02:32:16Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=969,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1002","We've tried a few different brands of tablets, between the DigiLand tablet my neice has or the Polaroid tablets we bought last year. Don't buy Polaroid. The brand used to be about quality, but their tablets are terrible. Slow, unable to process much, they needed to be restarted constantly from freezing.But Amazon's Fire tablet is amazing. My mom was so happy with it. It runs so well and is just overall AWESOME.",Great Tablet,,,SkollVargr,we ve tried a few different brands of tablets between the digiland tablet my neice has or the polaroid tablets we bought last year don t buy polaroid the brand used to be about quality but their tablets are terrible slow unable to process much they needed to be restarted constantly from freezing but amazon s fire tablet is amazing my mom was so happy with it it runs so well and is just overall awesome,5,Packaging/Delivery
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-11T00:00:00.000Z,2017-05-21T02:32:37Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=975,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1008",Great started tablet. I purchased this as a started tablet for my niece and she loves it.,Purchased for niece and she loves it.,,,Michelleroofs,great started tablet i purchased this as a started tablet for my niece and she loves it,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-09T00:00:00.000Z,2017-05-21T02:33:58Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,False,,0.0,2.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=991,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1024",I bought 3 of them as gifts for my nephews. It was really disapproval to learn that they were already linked to my Amazon account. I started getting notices everything's they downloaded something. I had to literally unlink everyone one of them from my account before they made a big purchase (which they did purchase Amazon Prime-which I cancelled because I wasn't ready for a $100 purchase).,Some issues,,,Emurp,i bought 3 of them as gifts for my nephews it was really disapproval to learn that they were already linked to my amazon account i started getting notices everything s they downloaded something i had to literally unlink everyone one of them from my account before they made a big purchase which they did purchase amazon prime which i cancelled because i wasn t ready for a 100 purchase,0,Hydration/Moisture
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-18T00:00:00.000Z,2017-05-21T02:55:51Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:17:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=614,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=648","Good intro tablet. 8GB is not much space, but it is a good starter for someone new to a tablet. For those that cannot afford an iPad or similar, this is a step down of course, but its a good introduction.",Good Intro Tablet,,,Kyle,good intro tablet 8gb is not much space but it is a good starter for someone new to a tablet for those that cannot afford an ipad or similar this is a step down of course but its a good introduction,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-15T00:00:00.000Z,2017-05-21T02:56:52Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:17:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=624,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=657",I am impressed at how easy it was to get started. I enjoy all the items that are available.,My First Fire,,,Billk52880,i am impressed at how easy it was to get started i enjoy all the items that are available,0,Hydration/Moisture
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-05T00:00:00.000Z,2017-05-21T02:58:01Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,,0.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=639,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=672",Great value for the price. Not as user friendly as the original Kindle Fire but still a good starter tablet for those that are less tech savvy.,"Nice, simple, intuitive tablet for the beginner.",,,Velvet,great value for the price not as user friendly as the original kindle fire but still a good starter tablet for those that are less tech savvy,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-07-01T00:00:00.000Z,2017-05-21T02:58:30Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=644,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=677",I think it's a good starter tablet for a child. It makes it a lot easier to monitor your child while online.,Daughter loves it,,,Woody,i think it s a good starter tablet for a child it makes it a lot easier to monitor your child while online,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-22T00:00:00.000Z,2017-05-21T02:59:27Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=659,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=692",This tablet is a great starter for a low cost!!!!!,Starter Tablet,,,jazz,this tablet is a great starter for a low cost,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-03T00:00:00.000Z,2017-05-21T03:02:41Z,"2017-04-30T00:21:00.000Z,2017-06-07T08:18:00.000Z",,False,,1.0,1.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=694,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=727",It started cutting off and on by itself!!! Its like it had a mind of its own!!!,Not really a good tablet!,,,Angie85,it started cutting off and on by itself its like it had a mind of its own,5,Packaging/Delivery
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-25T00:00:00.000Z,2017-05-21T03:15:16Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,,1.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=806,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=839",This is a great starter tablet for an 11 year old.,Great for a young kid,,,Nupe17,this is a great starter tablet for an 11 year old,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-25T00:00:00.000Z,2017-05-21T03:15:43Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,,1.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=811,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=844","little slow booting up, but its good starter tablet.",great tablet.....,,,ronald,little slow booting up but its good starter tablet,2,Longevity/Smudge-Proof
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-18T00:00:00.000Z,2017-05-21T03:17:16Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,,1.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=828,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=861",I started the set up process and it automatically pulled over the ebooks I had on my iPad app. Then I started adding more books. Just wish I would have bought more memory!,Great for an ebook lover!,,,Shelszoo,i started the set up process and it automatically pulled over the ebooks i had on my ipad app then i started adding more books just wish i would have bought more memory,5,Packaging/Delivery
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-17T00:00:00.000Z,2017-05-21T03:17:28Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,,1.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=830,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=863",I was excited to get this because of the price. After taking it home I started noticing things that bothered me. I use samsung devices and the amazon app store does not have a lot of the same apps. Even chrome would not work on this device. I did return this because I was looking for more than a bare stock tablet. But if that's what your looking for its great!,Good tablet,,,RayRay,i was excited to get this because of the price after taking it home i started noticing things that bothered me i use samsung devices and the amazon app store does not have a lot of the same apps even chrome would not work on this device i did return this because i was looking for more than a bare stock tablet but if that s what your looking for its great,0,Hydration/Moisture
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-13T00:00:00.000Z,2017-05-21T03:17:45Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,False,,0.0,2.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=833,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=866","everything started out great, but then about 9 days into owning the fire, could not locate wifi, doesn't work without wifi",Started out great,,,TBBT76,everything started out great but then about 9 days into owning the fire could not locate wifi doesn t work without wifi,3,Texture/Absorption
AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-12T00:00:00.000Z,2017-05-21T03:17:58Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=835,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=868",I started with a basic kindle four years ago After two years I purchased the kindle Fire HDX. I have been very satisfied with it. Now I also have the new kindle fire. So when one is charging I can use the other device,3rd kindle,,,Bookworm,i started with a basic kindle four years ago after two years i purchased the kindle fire hdx i have been very satisfied with it now i also have the new kindle fire so when one is charging i can use the other device,3,Texture/Absorption
